SKU,Last_Sale_Date,Category,Monetary,Quantity,Frequency,Recency,Segment,Segment_Name
CH205-YELLOW-XL,2022-06-21,Bottom,618.0,2,2,9,0,Dormant/Low-Performer
CH205-YELLOW-XXL,2022-06-08,Bottom,891.0,3,3,22,0,Dormant/Low-Performer
CH206-GREEN-M,2022-06-21,Bottom,301.0,1,1,9,0,Dormant/Low-Performer
CH206-GREEN-XXL,2022-04-28,Bottom,273.0,1,1,63,0,Dormant/Low-Performer
CH207-PINK-L,2022-06-17,Bottom,301.0,1,1,13,0,Dormant/Low-Performer
CH208-MUSTARD-L,2022-05-20,Bottom,847.0,3,3,41,0,Dormant/Low-Performer
CH208-MUSTARD-M,2022-06-21,Bottom,602.0,2,2,9,0,Dormant/Low-Performer
CH208-MUSTARD-S,2022-05-16,Bottom,301.0,1,1,45,0,Dormant/Low-Performer
CH208-MUSTARD-XXL,2022-06-23,Bottom,301.0,1,1,7,0,Dormant/Low-Performer
CH209-BIEGE-L,2022-06-12,Bottom,301.0,1,1,18,0,Dormant/Low-Performer
CH209-BIEGE-XL,2022-04-17,Bottom,273.0,1,1,74,0,Dormant/Low-Performer
CH213-BROWN-L,2022-06-28,Bottom,574.0,2,2,2,0,Dormant/Low-Performer
CH213-BROWN-M,2022-04-25,Bottom,273.0,1,1,66,0,Dormant/Low-Performer
CH213-BROWN-S,2022-06-22,Bottom,301.0,1,1,8,0,Dormant/Low-Performer
DPT032,2022-06-26,Dupatta,305.0,1,1,4,0,Dormant/Low-Performer
DPT041,2022-06-26,Dupatta,305.0,1,1,4,0,Dormant/Low-Performer
DPT052,2022-06-26,Dupatta,305.0,1,1,4,0,Dormant/Low-Performer
J0001-DR-L,2022-05-31,Ethnic Dress,2070.0,3,3,30,0,Dormant/Low-Performer
J0001-DR-M,2022-05-14,Ethnic Dress,1380.0,2,2,47,0,Dormant/Low-Performer
J0001-DR-S,2022-06-27,Ethnic Dress,5520.0,8,8,3,0,Dormant/Low-Performer
J0001-DR-XL,2022-06-02,Ethnic Dress,2070.0,3,3,28,0,Dormant/Low-Performer
J0001-DR-XS,2022-06-29,Ethnic Dress,2760.0,4,4,1,0,Dormant/Low-Performer
J0001-DR-XXL,2022-04-21,Ethnic Dress,690.0,1,1,70,0,Dormant/Low-Performer
J0001-DR-XXXL,2022-06-01,Ethnic Dress,6818.0,10,10,29,0,Dormant/Low-Performer
J0002-SKD-L,2022-06-29,Set,46558.0,41,40,1,0,Dormant/Low-Performer
J0002-SKD-M,2022-06-27,Set,59168.0,52,52,3,0,Dormant/Low-Performer
J0002-SKD-S,2022-06-29,Set,37299.0,33,33,1,0,Dormant/Low-Performer
J0002-SKD-XL,2022-06-27,Set,63264.0,55,55,3,0,Dormant/Low-Performer
J0002-SKD-XS,2022-06-27,Set,29550.0,26,26,3,0,Dormant/Low-Performer
J0002-SKD-XXL,2022-06-23,Set,42592.0,37,36,7,0,Dormant/Low-Performer
J0002-SKD-XXXL,2022-06-27,Set,50491.0,44,44,3,0,Dormant/Low-Performer
J0003-SET-L,2022-06-27,Set,77318.0,112,112,3,1,Active High-Performer
J0003-SET-M,2022-06-27,Set,153784.0,232,230,3,1,Active High-Performer
J0003-SET-S,2022-06-28,Set,183675.0,275,275,2,1,Active High-Performer
J0003-SET-XL,2022-06-29,Set,104412.0,152,151,1,1,Active High-Performer
J0003-SET-XS,2022-06-29,Set,137519.0,206,204,1,1,Active High-Performer
J0003-SET-XXL,2022-06-28,Set,119194.0,178,177,2,1,Active High-Performer
J0003-SET-XXXL,2022-06-29,Set,137442.0,206,205,1,1,Active High-Performer
J0004-SKD-L,2022-06-29,Set,34245.0,30,29,1,0,Dormant/Low-Performer
J0004-SKD-M,2022-06-26,Set,30710.0,27,27,4,0,Dormant/Low-Performer
J0004-SKD-S,2022-06-22,Set,17223.0,15,15,8,0,Dormant/Low-Performer
J0004-SKD-XL,2022-06-29,Set,32293.0,28,28,1,0,Dormant/Low-Performer
J0004-SKD-XS,2022-06-12,Set,8172.0,7,7,18,0,Dormant/Low-Performer
J0004-SKD-XXL,2022-06-27,Set,32074.0,28,28,3,0,Dormant/Low-Performer
J0004-SKD-XXXL,2022-06-26,Set,41012.0,36,36,4,0,Dormant/Low-Performer
J0005-DR-B-M,2022-06-15,Western Dress,2697.0,3,3,15,0,Dormant/Low-Performer
J0005-DR-L,2022-06-28,Western Dress,55889.0,61,61,2,0,Dormant/Low-Performer
J0005-DR-M,2022-06-27,Western Dress,10185.0,11,11,3,0,Dormant/Low-Performer
J0005-DR-S,2022-06-29,Western Dress,62484.0,66,66,1,0,Dormant/Low-Performer
J0005-DR-XL,2022-06-29,Western Dress,44353.0,47,47,1,0,Dormant/Low-Performer
J0005-DR-XS,2022-06-28,Western Dress,25673.0,27,26,2,0,Dormant/Low-Performer
J0005-DR-XXL,2022-06-07,Western Dress,30168.0,32,32,23,0,Dormant/Low-Performer
J0005-DR-XXXL,2022-06-28,Western Dress,42953.0,47,46,2,0,Dormant/Low-Performer
J0006-SET-L,2022-06-25,Ethnic Dress,43554.0,48,48,5,0,Dormant/Low-Performer
J0006-SET-M,2022-06-28,Ethnic Dress,71412.0,82,82,2,1,Active High-Performer
J0006-SET-S,2022-06-29,Ethnic Dress,47608.0,55,55,1,0,Dormant/Low-Performer
J0006-SET-XL,2022-06-28,Ethnic Dress,49795.0,57,57,2,0,Dormant/Low-Performer
J0006-SET-XS,2022-06-28,Ethnic Dress,14797.0,17,17,2,0,Dormant/Low-Performer
J0006-SET-XXL,2022-06-20,Ethnic Dress,32296.0,37,37,10,0,Dormant/Low-Performer
J0006-SET-XXXL,2022-06-20,Ethnic Dress,38086.0,44,44,10,0,Dormant/Low-Performer
J0007-SKD-L,2022-06-25,Set,11895.0,11,11,5,0,Dormant/Low-Performer
J0007-SKD-M,2022-06-16,Set,19432.0,18,18,14,0,Dormant/Low-Performer
J0007-SKD-S,2022-05-29,Set,9803.0,9,9,32,0,Dormant/Low-Performer
J0007-SKD-XL,2022-06-26,Set,28790.0,26,26,4,0,Dormant/Low-Performer
J0007-SKD-XS,2022-06-03,Set,5472.0,5,5,27,0,Dormant/Low-Performer
J0007-SKD-XXL,2022-06-22,Set,14140.0,13,13,8,0,Dormant/Low-Performer
J0007-SKD-XXXL,2022-06-28,Set,19783.0,18,18,2,0,Dormant/Low-Performer
J0008-SKD-L,2022-06-29,Set,146340.0,132,132,1,1,Active High-Performer
J0008-SKD-M,2022-06-29,Set,173572.0,160,160,1,1,Active High-Performer
J0008-SKD-S,2022-06-28,Set,145470.0,134,134,2,1,Active High-Performer
J0008-SKD-XL,2022-06-28,Set,93028.0,84,84,2,1,Active High-Performer
J0008-SKD-XS,2022-06-28,Set,134571.0,121,121,2,1,Active High-Performer
J0008-SKD-XXL,2022-06-28,Set,69562.0,64,63,2,1,Active High-Performer
J0008-SKD-XXXL,2022-06-27,Set,51785.0,47,47,3,0,Dormant/Low-Performer
J0009-SKD-L,2022-06-29,Set,44766.0,52,52,1,0,Dormant/Low-Performer
J0009-SKD-M,2022-06-29,Set,37195.0,43,43,1,0,Dormant/Low-Performer
J0009-SKD-S,2022-06-24,Set,26297.0,30,30,6,0,Dormant/Low-Performer
J0009-SKD-XL,2022-06-29,Set,29072.0,34,34,1,0,Dormant/Low-Performer
J0009-SKD-XS,2022-06-22,Set,12226.0,14,13,8,0,Dormant/Low-Performer
J0009-SKD-XXL,2022-06-27,Set,17400.0,20,20,3,0,Dormant/Low-Performer
J0009-SKD-XXXL,2022-06-27,Set,25075.0,29,29,3,0,Dormant/Low-Performer
J0010-LCD-L,2022-06-26,Set,17793.0,17,17,4,0,Dormant/Low-Performer
J0010-LCD-M,2022-06-14,Set,30441.0,29,29,16,0,Dormant/Low-Performer
J0010-LCD-S,2022-06-10,Set,27114.0,26,26,20,0,Dormant/Low-Performer
J0010-LCD-XL,2022-06-29,Set,8322.0,8,8,1,0,Dormant/Low-Performer
J0010-LCD-XS,2022-06-17,Set,16404.0,16,16,13,0,Dormant/Low-Performer
J0010-LCD-XXL,2022-06-12,Set,7323.0,7,7,18,0,Dormant/Low-Performer
J0010-LCD-XXXL,2022-06-13,Set,16974.0,16,16,17,0,Dormant/Low-Performer
J0011-LCD-A-L,2022-06-08,Set,3390.0,2,2,22,0,Dormant/Low-Performer
J0011-LCD-M,2022-06-28,Set,46431.0,31,31,2,0,Dormant/Low-Performer
J0011-LCD-S,2022-06-26,Set,38614.0,24,24,4,0,Dormant/Low-Performer
J0011-LCD-XL,2022-06-24,Set,18081.0,11,11,6,0,Dormant/Low-Performer
J0011-LCD-XS,2022-06-22,Set,20825.0,13,13,8,0,Dormant/Low-Performer
J0011-LCD-XXL,2022-06-27,Set,13390.0,8,8,3,0,Dormant/Low-Performer
J0011-LCD-XXXL,2022-06-20,Set,14538.0,9,9,10,0,Dormant/Low-Performer
J0012-SKD-L,2022-06-29,Set,82186.0,70,70,1,1,Active High-Performer
J0012-SKD-M,2022-06-27,Set,72728.0,63,63,3,1,Active High-Performer
J0012-SKD-S,2022-06-28,Set,36020.0,31,31,2,0,Dormant/Low-Performer
J0012-SKD-XL,2022-06-25,Set,94378.0,82,82,5,1,Active High-Performer
J0012-SKD-XS,2022-06-29,Set,41588.0,36,36,1,0,Dormant/Low-Performer
J0012-SKD-XXL,2022-06-28,Set,75029.0,65,65,2,1,Active High-Performer
J0012-SKD-XXXL,2022-06-28,Set,56018.0,49,49,2,0,Dormant/Low-Performer
J0013-SKD-L,2022-06-29,Set,38538.0,36,36,1,0,Dormant/Low-Performer
J0013-SKD-M,2022-06-27,Set,40051.0,38,38,3,0,Dormant/Low-Performer
J0013-SKD-S,2022-06-28,Set,19980.0,19,19,2,0,Dormant/Low-Performer
J0013-SKD-XS,2022-06-20,Set,17663.0,17,17,10,0,Dormant/Low-Performer
J0013-SKD-XXL,2022-06-25,Set,34179.0,32,32,5,0,Dormant/Low-Performer
J0013-SKD-XXXL,2022-06-27,Set,33096.0,31,26,3,0,Dormant/Low-Performer
J0014-LCD-L,2022-06-04,Set,13146.0,9,9,26,0,Dormant/Low-Performer
J0014-LCD-M,2022-06-15,Set,23441.0,16,16,15,0,Dormant/Low-Performer
J0014-LCD-S,2022-06-14,Set,23110.0,15,15,16,0,Dormant/Low-Performer
J0014-LCD-XL,2022-06-23,Set,7692.0,5,5,7,0,Dormant/Low-Performer
J0014-LCD-XS,2022-06-04,Set,19047.0,12,12,26,0,Dormant/Low-Performer
J0014-LCD-XXL,2022-06-12,Set,4944.0,3,3,18,0,Dormant/Low-Performer
J0014-LCD-XXXL,2022-05-27,Set,2847.0,2,2,34,0,Dormant/Low-Performer
J0015-DR-S,2022-05-26,Ethnic Dress,1132.0,2,2,35,0,Dormant/Low-Performer
J0015-DR-XS,2022-04-26,Ethnic Dress,1132.0,2,2,65,0,Dormant/Low-Performer
J0016-DR-XS,2022-05-08,Western Dress,1250.0,3,3,53,0,Dormant/Low-Performer
J0019-SET-M,2022-06-16,Set,566.0,1,1,14,0,Dormant/Low-Performer
J0019-SET-S,2022-04-19,Set,587.0,1,1,72,0,Dormant/Low-Performer
J0019-SET-XS,2022-06-05,Set,1145.0,2,2,25,0,Dormant/Low-Performer
J0020-SET-XL,2022-05-28,Set,1694.0,3,3,33,0,Dormant/Low-Performer
J0020-SET-XS,2022-06-15,Set,1123.0,2,2,15,0,Dormant/Low-Performer
J0020-SET-XXL,2022-04-12,Set,1142.0,2,2,79,0,Dormant/Low-Performer
J0020-SET-XXXL,2022-05-11,Set,2229.0,4,4,50,0,Dormant/Low-Performer
J0021-TP-L,2022-06-14,Top,648.0,2,2,16,0,Dormant/Low-Performer
J0021-TP-XXL,2022-06-22,Top,628.0,2,2,8,0,Dormant/Low-Performer
J0022-KR-XS,2022-06-07,kurta,1054.0,2,2,23,0,Dormant/Low-Performer
J0023-TP-L,2022-06-03,Top,5901.0,15,15,27,0,Dormant/Low-Performer
J0023-TP-S,2022-05-29,Top,6300.0,16,16,32,0,Dormant/Low-Performer
J0023-TP-XL,2022-06-19,Top,1959.0,5,5,11,0,Dormant/Low-Performer
J0023-TP-XS,2022-06-05,Top,3324.0,8,8,25,0,Dormant/Low-Performer
J0023-TP-XXL,2022-06-20,Top,11319.0,29,29,10,0,Dormant/Low-Performer
J0023-TP-XXXL,2022-06-08,Top,4485.0,11,11,22,0,Dormant/Low-Performer
J0024-KR-M,2022-05-08,kurta,321.0,1,1,53,0,Dormant/Low-Performer
J0024-KR-XL,2022-05-12,kurta,979.0,3,3,49,0,Dormant/Low-Performer
J0024-KR-XXL,2022-05-19,kurta,321.0,1,1,42,0,Dormant/Low-Performer
J0025-DR-M,2022-04-26,Western Dress,1132.0,2,2,65,0,Dormant/Low-Performer
J0025-DR-S,2022-06-29,Western Dress,13541.0,23,22,1,0,Dormant/Low-Performer
J0025-DR-XL,2022-04-11,Western Dress,2560.0,4,4,80,0,Dormant/Low-Performer
J0025-DR-XS,2022-06-09,Western Dress,12706.0,22,21,21,0,Dormant/Low-Performer
J0025-DR-XXL,2022-06-28,Western Dress,7485.0,13,13,2,0,Dormant/Low-Performer
J0025-DR-XXXL,2022-04-30,Western Dress,8072.0,14,14,61,0,Dormant/Low-Performer
J0026-KR-S,2022-05-27,kurta,2226.0,7,7,34,0,Dormant/Low-Performer
J0026-KR-XS,2022-05-05,kurta,318.0,1,1,56,0,Dormant/Low-Performer
J0027-SET-S,2022-06-04,Set,1250.0,2,2,26,0,Dormant/Low-Performer
J0027-SET-XS,2022-06-15,Set,3106.0,5,5,15,0,Dormant/Low-Performer
J0028-KR-L,2022-04-25,kurta,954.0,3,3,66,0,Dormant/Low-Performer
J0028-KR-S,2022-04-05,kurta,645.0,2,2,86,0,Dormant/Low-Performer
J0028-KR-XS,2022-06-25,kurta,954.0,3,3,5,0,Dormant/Low-Performer
J0029-KR-S,2022-05-12,kurta,2070.0,6,6,49,0,Dormant/Low-Performer
J0029-KR-XS,2022-04-24,kurta,1045.0,3,3,67,0,Dormant/Low-Performer
J0033-KR-L,2022-05-30,kurta,1197.0,3,3,31,0,Dormant/Low-Performer
J0033-KR-M,2022-04-05,kurta,425.0,1,1,86,0,Dormant/Low-Performer
J0033-KR-S,2022-06-15,kurta,1596.0,4,4,15,0,Dormant/Low-Performer
J0033-KR-XL,2022-06-09,kurta,824.0,2,2,21,0,Dormant/Low-Performer
J0033-KR-XS,2022-05-29,kurta,1596.0,4,4,32,0,Dormant/Low-Performer
J0033-KR-XXL,2022-05-29,kurta,2021.0,5,5,32,0,Dormant/Low-Performer
J0033-KR-XXXL,2022-06-07,kurta,2394.0,6,6,23,0,Dormant/Low-Performer
J0034-SET-L,2022-06-21,Set,7148.0,10,10,9,0,Dormant/Low-Performer
J0034-SET-M,2022-06-26,Set,3585.0,5,5,4,0,Dormant/Low-Performer
J0034-SET-XL,2022-05-28,Set,2894.0,4,4,33,0,Dormant/Low-Performer
J0034-SET-XS,2022-04-04,Set,743.0,1,1,87,0,Dormant/Low-Performer
J0034-SET-XXL,2022-06-28,Set,3585.0,5,5,2,0,Dormant/Low-Performer
J0034-SET-XXXL,2022-04-26,Set,2868.0,4,4,65,0,Dormant/Low-Performer
J0036-TP-XS,2022-06-25,Top,1022.0,3,3,5,0,Dormant/Low-Performer
J0037-KR-L,2022-06-23,kurta,522.0,1,1,7,0,Dormant/Low-Performer
J0037-KR-XXL,2022-06-15,kurta,1566.0,3,3,15,0,Dormant/Low-Performer
J0037-KR-XXXL,2022-06-23,kurta,2088.0,4,4,7,0,Dormant/Low-Performer
J0038-DR-S,2022-04-09,Ethnic Dress,546.0,1,1,82,0,Dormant/Low-Performer
J0038-DR-XS,2022-05-25,Ethnic Dress,2730.0,5,5,36,0,Dormant/Low-Performer
J0038-DR-XXXL,2022-04-09,Ethnic Dress,1221.0,2,2,82,0,Dormant/Low-Performer
J0039-SET-S,2022-04-26,Set,1296.0,2,2,65,0,Dormant/Low-Performer
J0039-SET-XS,2022-06-04,Set,625.0,1,1,26,0,Dormant/Low-Performer
J0040-SET-XS,2022-05-17,Set,643.0,1,1,44,0,Dormant/Low-Performer
J0040-SET-XXXL,2022-04-11,Set,667.0,1,1,80,0,Dormant/Low-Performer
J0041-SET-L,2022-06-27,Set,36945.0,55,53,3,0,Dormant/Low-Performer
J0041-SET-M,2022-06-28,Set,38680.0,59,59,2,0,Dormant/Low-Performer
J0041-SET-S,2022-06-21,Set,29381.0,45,45,9,0,Dormant/Low-Performer
J0041-SET-XL,2022-06-27,Set,48900.0,75,74,3,0,Dormant/Low-Performer
J0041-SET-XS,2022-06-28,Set,37483.0,56,56,2,0,Dormant/Low-Performer
J0041-SET-XXL,2022-05-15,Set,5251.0,8,8,46,0,Dormant/Low-Performer
J0041-SET-XXXL,2022-05-17,Set,4801.0,7,7,44,0,Dormant/Low-Performer
J0042-DR-L,2022-04-13,Western Dress,657.0,1,1,78,0,Dormant/Low-Performer
J0042-DR-S,2022-05-27,Western Dress,1291.0,2,2,34,0,Dormant/Low-Performer
J0042-DR-XL,2022-05-09,Western Dress,634.0,1,1,52,0,Dormant/Low-Performer
J0042-DR-XS,2022-06-27,Western Dress,634.0,1,1,3,0,Dormant/Low-Performer
J0043-SET-S,2022-05-09,Set,611.0,1,1,52,0,Dormant/Low-Performer
J0043-SET-XL,2022-05-14,Set,1246.0,2,2,47,0,Dormant/Low-Performer
J0043-SET-XS,2022-06-21,Set,2432.0,4,4,9,0,Dormant/Low-Performer
J0044-TP-S,2022-06-08,Top,1260.0,4,4,22,0,Dormant/Low-Performer
J0044-TP-XS,2022-04-05,Top,598.0,2,2,86,0,Dormant/Low-Performer
J0047-TP-XL,2022-04-25,Top,675.0,2,2,66,0,Dormant/Low-Performer
J0048-TP-S,2022-06-18,Top,1346.0,4,4,12,0,Dormant/Low-Performer
J0048-TP-XL,2022-04-22,Top,1350.0,4,4,69,0,Dormant/Low-Performer
J0048-TP-XS,2022-06-14,Top,1009.0,3,3,16,0,Dormant/Low-Performer
J0048-TP-XXL,2022-06-08,Top,2347.0,7,7,22,0,Dormant/Low-Performer
J0049-TP-L,2022-05-20,Top,642.0,2,2,41,0,Dormant/Low-Performer
J0049-TP-M,2022-05-04,Top,658.0,2,2,57,0,Dormant/Low-Performer
J0049-TP-S,2022-04-16,Top,329.0,1,1,75,0,Dormant/Low-Performer
J0049-TP-XL,2022-06-29,Top,953.0,3,3,1,0,Dormant/Low-Performer
J0049-TP-XS,2022-04-24,Top,329.0,1,1,67,0,Dormant/Low-Performer
J0049-TP-XXL,2022-06-14,Top,1613.0,5,5,16,0,Dormant/Low-Performer
J0049-TP-XXXL,2022-05-04,Top,987.0,3,3,57,0,Dormant/Low-Performer
J0051-KR-S,2022-05-26,kurta,1836.0,3,3,35,0,Dormant/Low-Performer
J0052-KR-XS,2022-06-09,kurta,699.0,1,1,21,0,Dormant/Low-Performer
J0053-KR-XS,2022-06-01,kurta,499.0,1,1,29,0,Dormant/Low-Performer
J0055-SET-XS,2022-06-13,Set,3740.0,4,4,17,0,Dormant/Low-Performer
J0057-DR-S,2022-06-15,Ethnic Dress,475.0,1,1,15,0,Dormant/Low-Performer
J0057-DR-XS,2022-06-18,Ethnic Dress,3341.0,7,7,12,0,Dormant/Low-Performer
J0058-DR-XS,2022-04-05,Ethnic Dress,473.0,1,1,86,0,Dormant/Low-Performer
J0062-DR-L,2022-05-18,Western Dress,475.0,1,1,43,0,Dormant/Low-Performer
J0062-DR-M,2022-06-29,Western Dress,475.0,1,1,1,0,Dormant/Low-Performer
J0062-DR-S,2022-05-01,Western Dress,1473.0,3,3,60,0,Dormant/Low-Performer
J0062-DR-XS,2022-05-29,Western Dress,1441.0,3,3,32,0,Dormant/Low-Performer
J0062-DR-XXL,2022-05-21,Western Dress,1473.0,3,3,40,0,Dormant/Low-Performer
J0070-KR-M,2022-04-21,kurta,636.0,2,2,70,0,Dormant/Low-Performer
J0070-KR-S,2022-06-02,kurta,318.0,1,1,28,0,Dormant/Low-Performer
J0070-KR-XS,2022-04-16,kurta,318.0,1,1,75,0,Dormant/Low-Performer
J0070-KR-XXL,2022-04-23,kurta,318.0,1,1,68,0,Dormant/Low-Performer
J0072-KR-L,2022-06-28,kurta,318.0,1,1,2,0,Dormant/Low-Performer
J0072-KR-M,2022-05-21,kurta,636.0,2,2,40,0,Dormant/Low-Performer
J0072-KR-S,2022-05-30,kurta,954.0,3,3,31,0,Dormant/Low-Performer
J0072-KR-XL,2022-06-20,kurta,1580.0,5,5,10,0,Dormant/Low-Performer
J0072-KR-XS,2022-05-24,kurta,318.0,1,1,37,0,Dormant/Low-Performer
J0072-KR-XXL,2022-04-09,kurta,318.0,1,1,82,0,Dormant/Low-Performer
J0072-KR-XXXL,2022-04-21,kurta,318.0,1,1,70,0,Dormant/Low-Performer
J0073-KR-L,2022-05-29,kurta,333.0,1,1,32,0,Dormant/Low-Performer
J0073-KR-M,2022-06-20,kurta,1001.0,3,3,10,0,Dormant/Low-Performer
J0073-KR-XL,2022-06-25,kurta,1021.0,3,3,5,0,Dormant/Low-Performer
J0073-KR-XXL,2022-06-20,kurta,979.0,3,3,10,0,Dormant/Low-Performer
J0073-KR-XXXL,2022-06-28,kurta,1689.0,5,5,2,0,Dormant/Low-Performer
J0074-TP-L,2022-04-28,Top,294.0,1,1,63,0,Dormant/Low-Performer
J0074-TP-S,2022-04-09,Top,294.0,1,1,82,0,Dormant/Low-Performer
J0074-TP-XL,2022-06-04,Top,650.0,2,2,26,0,Dormant/Low-Performer
J0074-TP-XS,2022-06-14,Top,301.0,1,1,16,0,Dormant/Low-Performer
J0074-TP-XXL,2022-05-21,Top,602.0,2,2,40,0,Dormant/Low-Performer
J0075-KR-M,2022-04-04,kurta,363.0,1,1,87,0,Dormant/Low-Performer
J0075-KR-S,2022-04-23,kurta,359.0,1,1,68,0,Dormant/Low-Performer
J0075-KR-XS,2022-06-19,kurta,700.0,2,2,11,0,Dormant/Low-Performer
J0076-SET-S,2022-04-12,Set,468.0,1,1,79,0,Dormant/Low-Performer
J0077-SKD-L,2022-06-08,Set,2257.0,2,2,22,0,Dormant/Low-Performer
J0077-SKD-M,2022-05-28,Set,4597.0,4,4,33,0,Dormant/Low-Performer
J0077-SKD-S,2022-06-28,Set,14410.0,13,13,2,0,Dormant/Low-Performer
J0077-SKD-XL,2022-04-05,Set,1170.0,1,1,86,0,Dormant/Low-Performer
J0077-SKD-XS,2022-06-12,Set,12160.0,11,11,18,0,Dormant/Low-Performer
J0077-SKD-XXL,2022-05-14,Set,3415.0,3,3,47,0,Dormant/Low-Performer
J0077-SKD-XXXL,2022-05-15,Set,3427.0,3,3,46,0,Dormant/Low-Performer
J0078-SET-L,2022-04-24,Set,999.0,1,1,67,0,Dormant/Low-Performer
J0078-SET-M,2022-04-12,Set,1998.0,2,2,79,0,Dormant/Low-Performer
J0078-SET-S,2022-06-03,Set,4949.0,5,5,27,0,Dormant/Low-Performer
J0078-SET-XL,2022-05-18,Set,1923.0,2,2,43,0,Dormant/Low-Performer
J0078-SET-XXL,2022-05-02,Set,1998.0,2,2,59,0,Dormant/Low-Performer
J0078-SET-XXXL,2022-05-08,Set,947.0,1,1,53,0,Dormant/Low-Performer
J0079-SKD-L,2022-04-19,Set,1556.0,1,1,72,0,Dormant/Low-Performer
J0079-SKD-S,2022-06-01,Set,3079.0,2,2,29,0,Dormant/Low-Performer
J0079-SKD-XL,2022-06-06,Set,1523.0,1,1,24,0,Dormant/Low-Performer
J0079-SKD-XXXL,2022-06-06,Set,4635.0,3,3,24,0,Dormant/Low-Performer
J0080-TP-S,2022-05-05,Top,4158.0,7,7,56,0,Dormant/Low-Performer
J0080-TP-XS,2022-06-10,Top,11430.0,20,20,20,0,Dormant/Low-Performer
J0080-TP-XXL,2022-04-08,Top,1209.0,2,2,83,0,Dormant/Low-Performer
J0081-DR-L,2022-06-28,Western Dress,4606.0,7,7,2,0,Dormant/Low-Performer
J0081-DR-M,2022-05-27,Western Dress,5264.0,8,8,34,0,Dormant/Low-Performer
J0081-DR-S,2022-05-29,Western Dress,2632.0,4,4,32,0,Dormant/Low-Performer
J0081-DR-XL,2022-06-26,Western Dress,4817.0,7,7,4,0,Dormant/Low-Performer
J0081-DR-XS,2022-06-04,Western Dress,1478.0,2,2,26,0,Dormant/Low-Performer
J0081-DR-XXL,2022-05-28,Western Dress,5922.0,9,9,33,0,Dormant/Low-Performer
J0081-DR-XXXL,2022-05-08,Western Dress,2612.0,4,4,53,0,Dormant/Low-Performer
J0082-TP-L,2022-06-27,Top,720.0,2,2,3,0,Dormant/Low-Performer
J0082-TP-S,2022-05-21,Top,1080.0,3,3,40,0,Dormant/Low-Performer
J0082-TP-XL,2022-06-16,Top,2880.0,8,8,14,0,Dormant/Low-Performer
J0082-TP-XS,2022-05-30,Top,360.0,1,1,31,0,Dormant/Low-Performer
J0082-TP-XXL,2022-06-13,Top,1080.0,3,3,17,0,Dormant/Low-Performer
J0083-KR-L,2022-06-17,kurta,6789.0,12,12,13,0,Dormant/Low-Performer
J0083-KR-M,2022-06-14,kurta,8092.0,14,14,16,0,Dormant/Low-Performer
J0083-KR-S,2022-06-02,kurta,3416.0,6,6,28,0,Dormant/Low-Performer
J0083-KR-XL,2022-06-17,kurta,5676.0,10,10,13,0,Dormant/Low-Performer
J0083-KR-XS,2022-05-12,kurta,565.0,1,1,49,0,Dormant/Low-Performer
J0083-KR-XXL,2022-06-16,kurta,1721.0,3,3,14,0,Dormant/Low-Performer
J0083-KR-XXXL,2022-06-18,kurta,5163.0,9,9,12,0,Dormant/Low-Performer
J0084-TP-M,2022-04-28,Top,560.0,1,1,63,0,Dormant/Low-Performer
J0084-TP-S,2022-04-09,Top,560.0,1,1,82,0,Dormant/Low-Performer
J0084-TP-XS,2022-05-07,Top,1120.0,2,2,54,0,Dormant/Low-Performer
J0085-TP-L,2022-06-27,Top,346.0,1,1,3,0,Dormant/Low-Performer
J0085-TP-M,2022-05-17,Top,706.0,2,2,44,0,Dormant/Low-Performer
J0085-TP-S,2022-06-22,Top,2539.0,7,7,8,0,Dormant/Low-Performer
J0085-TP-XL,2022-06-23,Top,3203.0,9,9,7,0,Dormant/Low-Performer
J0085-TP-XS,2022-04-07,Top,720.0,2,2,84,0,Dormant/Low-Performer
J0085-TP-XXL,2022-06-17,Top,706.0,2,2,13,0,Dormant/Low-Performer
J0085-TP-XXXL,2022-06-24,Top,1066.0,3,3,6,0,Dormant/Low-Performer
J0086-DR-XS,2022-04-27,Ethnic Dress,1138.0,2,2,64,0,Dormant/Low-Performer
J0086-DR-XXXL,2022-04-24,Ethnic Dress,1707.0,3,3,67,0,Dormant/Low-Performer
J0087-TP-L,2022-05-02,Top,987.0,3,3,59,0,Dormant/Low-Performer
J0087-TP-M,2022-04-29,Top,1974.0,6,6,62,0,Dormant/Low-Performer
J0087-TP-S,2022-04-20,Top,658.0,2,2,71,0,Dormant/Low-Performer
J0087-TP-XL,2022-04-21,Top,329.0,1,1,70,0,Dormant/Low-Performer
J0087-TP-XS,2022-04-18,Top,658.0,2,2,73,0,Dormant/Low-Performer
J0087-TP-XXL,2022-06-17,Top,978.0,3,3,13,0,Dormant/Low-Performer
J0087-TP-XXXL,2022-05-04,Top,658.0,2,2,57,0,Dormant/Low-Performer
J0088-TP-L,2022-06-07,Top,1694.0,4,4,23,0,Dormant/Low-Performer
J0088-TP-M,2022-06-27,Top,4088.0,10,10,3,0,Dormant/Low-Performer
J0088-TP-S,2022-06-14,Top,2492.0,6,6,16,0,Dormant/Low-Performer
J0088-TP-XL,2022-06-17,Top,5285.0,13,13,13,0,Dormant/Low-Performer
J0088-TP-XS,2022-06-18,Top,2093.0,5,5,12,0,Dormant/Low-Performer
